,user_id,item_id,rating
93014,886,578,4
93015,916,106,3
93016,878,512,5
93017,870,1073,5
93018,907,633,5
93019,763,99,4
93020,890,121,2
93021,472,419,4
93022,634,292,3
93023,409,326,3
93024,930,275,4
93025,48,428,4
93026,771,596,4
93027,70,946,3
93028,712,1040,4
93029,77,134,4
93030,890,185,5
93031,932,199,5
93032,936,294,3
93033,851,286,4
93034,819,286,5
93035,915,286,4
93036,654,785,4
93037,13,525,5
93038,724,898,1
93039,540,825,4
93040,943,205,5
93041,916,64,5
93042,911,427,3
93043,543,461,3
93044,15,845,2
93045,889,265,4
93046,411,238,3
93047,880,623,4
93048,880,315,5
93049,878,553,3
93050,311,448,5
93051,894,936,4
93052,767,921,5
93053,917,476,5
93054,804,257,5
93055,571,32,2
93056,627,435,5
93057,478,15,5
93058,383,736,5
93059,145,49,3
93060,394,62,4
93061,654,748,4
93062,174,202,5
93063,609,750,4
93064,190,930,2
93065,567,589,5
93066,880,33,3
93067,664,69,3
93068,380,302,5
93069,932,541,1
93070,7,521,5
93071,601,284,4
93072,488,216,2
93073,642,447,4
93074,535,419,3
93075,878,202,4
93076,806,273,4
93077,881,1164,1
93078,305,485,2
93079,491,14,2
93080,620,260,5
93081,855,582,3
93082,664,54,3
93083,671,172,5
93084,560,508,3
93085,881,177,4
93086,798,38,4
93087,782,937,1
93088,833,824,1
93089,741,479,5
93090,318,458,4
93091,749,230,3
93092,495,637,3
93093,535,50,5
93094,758,340,3
93095,95,219,4
93096,825,748,5
93097,923,405,4
93098,863,271,4
93099,731,845,2
93100,72,81,3
93101,846,58,4
93102,886,584,4
93103,437,210,3
93104,49,1073,5
93105,665,1048,4
93106,6,539,2
93107,660,179,4
93108,833,267,1
93109,817,117,5
93110,897,232,5
93111,158,4,4
93112,655,543,3
93113,618,33,2
93114,399,123,2
93115,561,144,3
93116,936,323,3
93117,171,272,5
93118,708,222,5
93119,570,327,4
93120,331,511,5
93121,592,183,5
93122,763,125,3
93123,796,869,4
93124,451,321,3
93125,795,79,2
93126,854,855,4
93127,806,188,3
93128,186,147,4
93129,701,751,4
93130,819,245,3
93131,798,419,4
93132,387,641,5
93133,538,121,3
93134,933,823,2
93135,870,735,3
93136,622,719,2
93137,69,628,3
93138,863,887,3
93139,908,96,4
93140,907,1054,3
93141,938,929,2
93142,768,100,5
93143,648,88,4
93144,445,151,4
93145,894,278,4
93146,924,134,4
93147,890,451,2
93148,846,1478,4
93149,545,95,4
93150,940,176,4
93151,850,98,1
93152,832,307,4
93153,804,926,4
93154,602,118,3
93155,899,748,4
93156,551,276,5
93157,763,191,4
93158,801,313,5
93159,887,1283,5
93160,201,583,1
93161,846,789,4
93162,509,294,2
93163,537,894,1
93164,942,135,3
93165,586,222,3
93166,923,50,5
93167,936,276,5
93168,806,249,4
93169,645,195,4
93170,533,168,4
93171,940,347,3
93172,119,271,4
93173,363,42,2
93174,152,1035,4
93175,13,793,5
93176,715,121,4
93177,774,265,3
93178,417,209,4
93179,825,147,5
93180,869,315,3
93181,798,473,2
93182,739,288,1
93183,344,715,4
93184,932,811,4
93185,407,191,5
93186,798,728,4
93187,643,4,4
93188,216,147,4
93189,889,338,1
93190,901,294,3
93191,539,258,4
93192,868,133,2
93193,833,523,3
93194,536,167,3
93195,736,324,3
93196,738,665,2
93197,230,195,3
93198,919,64,5
93199,851,128,4
93200,795,105,1
93201,900,129,4
93202,363,652,4
93203,584,181,4
93204,933,284,2
93205,877,451,4
93206,704,606,2
93207,916,1011,4
93208,566,467,3
93209,868,222,3
93210,746,208,4
93211,406,144,1
93212,389,608,3
93213,693,77,2
93214,705,815,3
93215,510,324,1
93216,774,199,4
93217,918,709,4
93218,483,9,2
93219,807,186,4
93220,416,732,5
93221,927,568,5
93222,664,121,3
93223,135,226,3
93224,927,1016,5
93225,846,270,3
93226,778,226,4
93227,326,237,2
93228,446,299,2
93229,883,47,3
93230,676,316,4
93231,838,45,4
93232,130,7,5
93233,854,742,2
93234,243,8,5
93235,517,472,2
93236,647,402,4
93237,851,1258,3
93238,646,286,3
93239,181,1317,1
93240,899,356,2
93241,896,219,3
93242,770,297,5
93243,624,750,4
93244,330,231,5
93245,669,657,5
93246,406,382,5
93247,934,193,4
93248,254,526,3
93249,517,755,3
93250,916,720,2
93251,859,313,5
93252,413,237,4
93253,846,586,2
93254,711,472,1
93255,673,313,4
93256,751,52,2
93257,716,108,2
93258,303,427,4
93259,405,806,1
93260,943,22,4
93261,796,371,5
93262,941,919,5
93263,653,1244,3
93264,796,95,4
93265,474,549,5
93266,864,200,4
93267,192,111,2
93268,879,121,4
93269,883,367,5
93270,669,271,2
93271,889,1428,3
93272,790,470,4
93273,109,1161,3
93274,906,221,4
93275,796,88,5
93276,802,183,5
93277,721,872,3
93278,345,161,3
93279,394,720,2
93280,28,603,3
93281,810,339,5
93282,882,288,3
93283,758,150,5
93284,868,234,4
93285,416,535,4
93286,314,322,4
93287,525,248,4
93288,864,597,4
93289,682,1267,3
93290,363,273,3
93291,618,148,3
93292,908,127,4
93293,87,128,3
93294,901,728,4
93295,800,275,4
93296,889,60,3
93297,613,603,5
93298,894,286,5
93299,800,50,4
93300,815,655,3
93301,774,567,1
93302,675,272,3
93303,864,1284,3
93304,815,210,2
93305,838,419,5
93306,478,182,5
93307,864,111,3
93308,311,614,4
93309,540,25,4
93310,850,153,4
93311,791,331,1
93312,903,25,4
93313,617,547,1
93314,867,529,5
93315,827,326,3
93316,450,22,5
93317,943,28,4
93318,760,25,2
93319,764,1057,1
93320,920,245,2
93321,505,117,4
93322,840,137,5
93323,828,961,2
93324,878,111,4
93325,771,283,4
93326,420,179,5
93327,929,136,3
93328,60,601,4
93329,560,257,3
93330,889,833,3
93331,716,501,5
93332,506,89,5
93333,334,1263,4
93334,615,283,4
93335,632,191,5
93336,896,1011,2
93337,844,684,3
93338,655,222,2
93339,920,258,4
93340,756,9,2
93341,615,72,2
93342,916,151,3
93343,405,428,1
93344,821,707,5
93345,903,357,5
93346,409,136,4
93347,878,432,3
93348,840,936,4
93349,391,23,4
93350,497,642,3
93351,454,589,2
93352,805,831,4
93353,457,368,1
93354,918,1099,4
93355,323,181,5
93356,538,204,3
93357,63,181,3
93358,878,234,1
93359,699,294,3
93360,58,200,3
93361,795,658,2
93362,83,845,3
93363,934,451,4
93364,715,941,2
93365,468,1134,5
93366,190,9,1
93367,716,229,3
93368,881,380,4
93369,250,629,4
93370,889,100,4
93371,655,1011,3
93372,894,462,4
93373,772,258,5
93374,234,1460,3
93375,916,11,4
93376,881,615,4
93377,445,933,1
93378,472,62,5
93379,648,109,5
93380,893,531,4
93381,181,281,2
93382,671,219,3
93383,58,7,5
93384,479,403,3
93385,531,908,1
93386,347,455,2
93387,887,1028,5
93388,928,246,5
93389,723,748,5
93390,534,919,5
93391,653,431,4
93392,907,748,5
93393,835,204,3
93394,851,252,3
93395,479,475,1
93396,618,135,4
93397,896,58,3
93398,890,434,4
93399,42,433,2
93400,831,129,2
93401,882,28,5
93402,844,175,3
93403,922,200,3
93404,881,197,3
93405,903,30,5
93406,699,106,3
93407,840,675,4
93408,588,237,2
93409,332,820,4
93410,886,49,4
93411,269,1478,1
93412,580,3,5
93413,750,1280,1
93414,877,584,4
93415,585,198,5
93416,819,304,4
93417,682,540,2
93418,727,802,2
93419,535,156,2
93420,566,23,4
93421,655,513,3
93422,832,748,3
93423,121,318,5
93424,357,412,2
93425,181,1358,1
93426,881,139,3
93427,118,427,5
93428,635,268,5
93429,886,89,4
93430,936,127,5
93431,537,371,3
93432,793,9,3
93433,851,284,3
93434,805,401,4
93435,653,1046,1
93436,942,300,5
93437,500,371,4
93438,486,1610,2
93439,286,1053,4
93440,864,473,4
93441,889,943,3
93442,537,270,3
93443,537,496,4
93444,931,14,4
93445,584,108,3
93446,455,11,3
93447,481,500,4
93448,938,290,3
93449,751,603,4
93450,747,1179,1
93451,244,88,4
93452,851,295,5
93453,869,696,2
93454,271,244,2
93455,890,69,4
93456,871,907,3
93457,719,510,4
93458,942,215,5
93459,569,295,3
93460,807,472,4
93461,294,520,5
93462,756,300,4
93463,846,568,4
93464,529,268,5
93465,866,272,2
93466,655,673,3
93467,648,633,3
93468,648,144,4
93469,782,749,4
93470,466,33,4
93471,622,249,5
93472,267,195,4
93473,886,174,5
93474,894,284,3
93475,254,842,3
93476,932,203,4
93477,320,248,5
93478,399,29,3
93479,294,354,3
93480,897,201,5
93481,851,825,4
93482,846,729,4
93483,896,763,2
93484,13,116,5
93485,921,230,3
93486,82,435,5
93487,336,238,3
93488,425,33,4
93489,490,222,3
93490,664,176,4
93491,920,340,4
93492,346,365,1
93493,907,121,4
93494,896,1208,3
93495,712,174,5
93496,919,732,3
93497,246,658,4
93498,724,332,4
93499,345,150,5
93500,533,385,4
93501,139,744,5
93502,677,322,4
93503,693,9,3
93504,867,134,5
93505,466,510,2
93506,682,403,3
93507,892,228,3
93508,758,520,5
93509,495,441,3
93510,790,328,3
93511,870,203,4
93512,798,1337,3
93513,892,582,3
93514,821,495,5
93515,325,386,4
93516,882,70,3
93517,500,763,3
93518,187,694,5
93519,919,264,3
93520,114,171,4
93521,401,663,1
93522,901,430,3
93523,497,73,3
93524,383,188,5
93525,805,405,3
93526,883,190,4
93527,251,480,5
93528,592,7,5
93529,540,515,5
93530,788,203,5
93531,7,173,5
93532,669,121,3
93533,896,809,2
93534,758,342,4
93535,825,288,1
93536,450,356,4
93537,535,1101,4
93538,716,627,4
93539,669,205,4
93540,916,943,4
93541,782,885,3
93542,332,974,4
93543,886,396,2
93544,934,902,4
93545,540,276,4
93546,875,357,5
93547,924,28,4
93548,870,208,4
93549,405,1306,1
93550,927,1095,2
93551,927,63,4
93552,863,289,4
93553,818,288,5
93554,514,190,5
93555,494,663,5
93556,831,204,5
93557,402,181,4
93558,846,604,4
93559,804,380,4
93560,468,772,4
93561,921,147,3
93562,619,546,2
93563,857,20,3
93564,914,402,5
93565,549,258,5
93566,892,31,4
93567,478,144,5
93568,883,58,3
93569,738,97,4
93570,563,304,2
93571,870,1098,4
93572,45,764,4
93573,938,411,3
93574,851,234,4
93575,72,403,3
93576,886,631,4
93577,912,523,4
93578,799,307,3
93579,554,288,3
93580,617,558,3
93581,932,665,2
93582,899,588,3
93583,306,285,4
93584,292,165,4
93585,619,68,3
93586,716,603,5
93587,342,165,3
93588,806,200,4
93589,772,354,4
93590,655,847,2
93591,555,244,5
93592,619,327,3
93593,488,174,4
93594,807,743,3
93595,919,813,4
93596,868,710,3
93597,782,350,4
93598,49,12,4
93599,496,217,5
93600,889,732,2
93601,1,122,3
93602,152,559,1
93603,468,127,4
93604,195,507,4
93605,460,1171,3
93606,805,294,1
93607,878,170,4
93608,468,226,2
93609,814,184,3
93610,943,732,4
93611,675,750,4
93612,774,1274,1
93613,693,178,5
93614,860,312,4
93615,721,1442,4
93616,912,648,3
93617,942,282,5
93618,539,660,5
93619,725,111,3
93620,445,1009,2
93621,655,961,3
93622,832,313,5
93623,889,92,3
93624,923,340,5
93625,892,1269,5
93626,45,993,4
93627,697,763,4
93628,875,806,4
93629,711,258,4
93630,916,276,4
93631,880,98,5
93632,666,12,4
93633,896,665,1
93634,900,864,2
93635,763,159,3
93636,854,472,1
93637,897,11,2
93638,864,465,3
93639,805,179,4
93640,927,826,4
93641,354,922,4
93642,532,1594,4
93643,741,283,4
93644,892,125,4
93645,592,501,4
93646,244,735,5
93647,407,168,5
93648,889,663,3
93649,532,576,5
93650,872,409,3
93651,275,227,3
93652,932,490,4
93653,883,306,3
93654,907,120,4
93655,651,322,3
93656,855,462,4
93657,393,134,2
93658,895,885,2
93659,394,151,5
93660,555,274,4
93661,716,83,4
93662,891,323,3
93663,862,789,5
93664,943,831,2
93665,622,977,2
93666,645,357,5
93667,10,707,5
93668,764,231,3
93669,648,1626,1
93670,916,739,3
93671,167,465,5
93672,882,455,3
93673,343,260,1
93674,138,742,4
93675,592,3,4
93676,343,317,5
93677,416,96,4
93678,919,660,4
93679,918,143,4
93680,823,219,2
93681,896,715,3
93682,882,969,5
93683,236,411,1
93684,843,62,4
93685,671,237,5
93686,507,895,5
93687,815,167,2
93688,465,513,5
93689,18,317,5
93690,650,226,3
93691,798,133,3
93692,6,537,4
93693,795,144,4
93694,495,154,4
93695,655,715,3
93696,619,56,3
93697,828,116,4
93698,869,1014,4
93699,425,97,2
93700,840,221,4
93701,317,683,2
93702,761,243,3
93703,932,86,4
93704,592,628,3
93705,870,732,2
93706,936,1377,5
93707,854,509,4
93708,498,265,2
93709,834,237,5
93710,551,568,4
93711,847,77,4
93712,826,2,3
93713,856,316,5
93714,901,20,1
93715,898,313,4
93716,452,528,4
93717,638,185,5
93718,836,302,5
93719,536,88,4
93720,452,172,4
93721,927,8,4
93722,342,57,3
93723,929,654,3
93724,703,742,3
93725,933,483,4
93726,927,411,4
93727,207,238,2
93728,858,293,3
93729,932,836,5
93730,894,1153,3
93731,892,99,3
93732,907,393,5
93733,823,154,5
93734,119,471,4
93735,773,264,2
93736,748,588,4
93737,930,281,4
93738,747,9,5
93739,776,637,3
93740,894,25,2
93741,295,582,5
93742,546,271,5
93743,933,424,1
93744,451,885,1
93745,655,954,2
93746,666,282,3
93747,814,145,2
93748,846,175,5
93749,768,222,4
93750,500,49,4
93751,798,395,3
93752,643,428,4
93753,507,306,5
93754,886,282,3
93755,897,649,3
93756,757,433,4
93757,894,707,4
93758,903,479,4
93759,825,1034,4
93760,695,343,4
93761,394,33,4
93762,859,151,2
93763,916,176,4
93764,379,28,4
93765,862,566,3
93766,436,1263,3
93767,39,319,4
93768,269,940,1
93769,406,184,2
93770,592,203,5
93771,271,1282,2
93772,708,352,1
93773,719,427,4
93774,625,486,3
93775,894,639,5
93776,632,633,4
93777,933,67,1
93778,214,721,3
93779,450,1421,4
93780,943,173,5
93781,794,13,4
93782,456,129,3
93783,779,225,4
93784,833,336,2
93785,336,50,4
93786,864,195,4
93787,922,127,3
93788,889,269,4
93789,311,230,5
93790,896,470,2
93791,786,684,4
93792,864,97,4
93793,840,183,5
93794,908,12,3
93795,184,274,4
93796,831,197,4
93797,873,259,1
93798,770,123,3
93799,653,441,3
93800,916,1010,4
93801,889,700,3
93802,95,473,4
93803,917,285,4
93804,796,591,3
93805,905,871,2
93806,645,428,4
93807,829,582,4
93808,752,1279,3
93809,119,1137,5
93810,940,508,5
93811,10,484,5
93812,796,53,1
93813,655,1645,4
93814,854,185,4
93815,450,25,3
93816,880,172,5
93817,850,132,5
93818,790,317,4
93819,527,499,5
93820,293,558,3
93821,904,255,5
93822,868,588,1
93823,197,227,3
93824,405,972,1
93825,890,436,3
93826,443,39,1
93827,727,22,4
93828,899,318,4
93829,757,403,4
93830,77,222,4
93831,634,685,4
93832,585,462,3
93833,839,130,3
93834,806,1129,3
93835,905,322,3
93836,805,367,4
93837,686,194,5
93838,870,47,3
93839,916,1014,3
93840,617,559,1
93841,175,187,4
93842,846,73,4
93843,405,1208,1
93844,897,717,1
93845,588,283,4
93846,932,511,5
93847,405,638,1
93848,932,805,4
93849,896,399,1
93850,896,241,5
93851,117,895,2
93852,586,806,4
93853,807,578,4
93854,937,988,2
93855,521,79,4
93856,774,413,1
93857,85,1075,3
93858,627,229,2
93859,711,1289,2
93860,683,607,5
93861,551,51,5
93862,552,845,3
93863,882,69,5
93864,854,286,1
93865,741,313,4
93866,788,629,1
93867,919,333,4
93868,746,210,5
93869,922,145,3
93870,892,480,4
93871,660,121,2
93872,683,346,4
93873,936,864,4
93874,773,200,4
93875,483,473,3
93876,361,527,4
93877,466,121,3
93878,650,151,3
93879,889,540,2
93880,927,328,4
93881,299,319,3
93882,695,358,5
93883,148,164,4
93884,164,690,4
93885,882,378,5
93886,486,246,3
93887,151,498,5
93888,887,673,5
93889,846,615,5
93890,908,481,3
93891,907,5,5
93892,896,260,2
93893,246,384,2
93894,716,1101,5
93895,697,895,2
93896,693,662,4
93897,606,154,3
93898,814,98,4
93899,671,98,4
93900,405,877,1
93901,650,2,3
93902,924,100,4
93903,911,627,3
93904,26,248,3
93905,416,231,3
93906,666,428,3
93907,429,44,3
93908,248,323,1
93909,907,258,4
93910,747,258,2
93911,332,562,5
93912,916,1597,3
93913,892,202,4
93914,844,241,4
93915,815,88,4
93916,601,9,4
93917,77,183,5
93918,198,428,4
93919,935,125,4
93920,177,204,3
93921,115,696,4
93922,267,183,4
93923,834,268,3
93924,932,136,5
93925,222,1206,2
93926,378,428,3
93927,846,496,3
93928,683,513,5
93929,883,739,2
93930,679,423,3
93931,933,234,3
93932,927,118,5
93933,592,134,5
93934,798,703,4
93935,474,343,3
93936,159,1254,1
93937,804,746,4
93938,532,759,2
93939,387,188,5
93940,870,570,2
93941,591,26,3
93942,913,276,3
93943,926,292,3
93944,916,844,3
93945,796,649,3
93946,788,317,4
93947,909,170,5
93948,532,127,5
93949,543,732,3
93950,794,1251,4
93951,730,685,2
93952,10,686,4
93953,374,82,4
93954,922,219,1
93955,484,186,4
93956,13,141,2
93957,339,736,3
93958,691,227,4
93959,711,83,5
93960,749,833,2
93961,455,286,5
93962,663,597,3
93963,436,635,3
93964,823,204,4
93965,643,218,3
93966,835,523,3
93967,871,909,3
93968,707,923,5
93969,741,210,3
93970,499,524,4
93971,327,260,1
93972,889,26,4
93973,548,272,2
93974,886,467,4
93975,145,943,3
93976,727,209,3
93977,843,633,3
93978,666,357,4
93979,457,386,3
93980,759,294,5
93981,932,235,2
93982,234,1185,3
93983,711,419,5
93984,658,628,3
93985,536,181,5
93986,805,228,3
93987,682,728,3
93988,786,692,4
93989,70,418,3
93990,864,15,4
93991,943,419,2
93992,908,483,4
93993,880,218,4
93994,749,729,4
93995,697,879,4
93996,921,111,4
93997,487,11,5
93998,925,325,4
93999,896,489,5
94000,851,1598,3
94001,889,533,3
94002,921,259,4
94003,378,38,3
94004,936,904,5
94005,472,356,3
94006,508,50,5
94007,146,311,4
94008,920,313,5
94009,425,293,4
94010,943,239,5
94011,893,358,2
94012,721,222,5
94013,911,151,5
94014,669,97,4
94015,414,270,5
94016,405,176,1
94017,5,375,3
94018,24,518,4
94019,892,22,5
94020,846,28,5
94021,535,498,4
94022,524,134,5
94023,683,328,2
94024,13,182,5
94025,95,433,4
94026,357,826,3
94027,546,121,5
94028,559,513,5
94029,26,323,2
94030,919,23,3
94031,833,250,3
94032,716,178,5
94033,379,433,4
94034,787,288,1
94035,450,228,4
94036,932,1449,5
94037,904,815,4
94038,846,510,4
94039,807,230,4
94040,921,245,1
94041,618,31,4
94042,899,29,2
94043,932,1558,5
94044,618,506,4
94045,825,284,3
94046,416,392,5
94047,847,716,3
94048,56,295,3
94049,855,166,4
94050,721,1393,3
94051,934,708,3
94052,932,121,3
94053,671,562,5
94054,902,8,5
94055,913,95,4
94056,781,302,5
94057,299,114,4
94058,923,9,4
94059,913,729,3
94060,650,131,3
94061,305,69,3
94062,181,1137,1
94063,779,118,5
94064,642,1152,5
94065,880,227,2
94066,387,25,2
94067,864,257,4
94068,931,298,4
94069,887,95,4
94070,940,436,4
94071,699,323,4
94072,62,528,5
94073,841,322,4
94074,896,2,3
94075,560,606,4
94076,896,480,3
94077,693,58,3
94078,908,478,4
94079,759,281,4
94080,438,252,4
94081,906,283,4
94082,812,682,4
94083,901,94,4
94084,825,252,5
94085,913,427,4
94086,890,671,5
94087,932,855,5
94088,875,294,2
94089,671,118,5
94090,537,12,3
94091,934,72,3
94092,666,291,3
94093,622,3,1
94094,224,126,3
94095,684,210,3
94096,798,732,2
94097,669,248,4
94098,935,118,4
94099,392,174,5
94100,374,471,4
94101,913,919,4
94102,34,288,2
94103,711,94,2
94104,778,219,3
94105,283,109,4
94106,720,272,4
94107,864,729,4
94108,745,10,5
94109,651,276,4
94110,429,939,4
94111,719,520,5
94112,922,43,3
94113,864,143,4
94114,833,58,2
94115,805,716,4
94116,524,471,4
94117,910,628,1
94118,660,79,2
94119,53,15,5
94120,833,4,3
94121,542,72,3
94122,788,1107,3
94123,870,357,5
94124,456,72,1
94125,24,58,3
94126,342,1010,1
94127,902,271,2
94128,913,657,5
94129,788,96,3
94130,718,1028,4
94131,864,117,4
94132,715,576,2
94133,897,506,4
94134,889,28,4
94135,865,763,1
94136,911,655,5
94137,693,50,3
94138,651,309,1
94139,862,435,5
94140,727,827,3
94141,727,229,2
94142,554,866,3
94143,794,19,4
94144,883,694,5
94145,923,151,4
94146,404,339,1
94147,809,300,4
94148,711,157,3
94149,758,6,2
94150,648,441,3
94151,551,229,5
94152,931,750,5
94153,463,1199,1
94154,912,659,5
94155,523,155,4
94156,927,552,4
94157,664,509,4
94158,758,541,4
94159,833,940,2
94160,667,427,5
94161,666,513,4
94162,624,866,3
94163,878,1039,3
94164,860,344,3
94165,554,56,4
94166,749,478,5
94167,387,408,4
94168,768,346,3
94169,823,17,4
94170,398,712,2
94171,567,429,4
94172,627,526,4
94173,907,710,4
94174,95,507,4
94175,880,1184,3
94176,856,327,4
94177,551,628,5
94178,839,845,4
94179,804,357,5
94180,886,628,3
94181,704,519,3
94182,804,455,5
94183,354,936,4
94184,336,579,3
94185,639,165,3
94186,490,458,3
94187,907,1047,5
94188,890,313,5
94189,659,164,4
94190,20,82,4
94191,893,286,4
94192,942,435,5
94193,429,194,4
94194,312,644,5
94195,323,651,5
94196,786,458,3
94197,880,191,5
94198,675,427,5
94199,901,1605,5
94200,560,11,4
94201,618,49,3
94202,778,423,1
94203,819,147,5
94204,620,560,4
94205,926,294,3
94206,748,58,4
94207,862,82,4
94208,843,234,4
94209,378,436,4
94210,660,123,2
94211,700,98,3
94212,642,95,5
94213,709,697,5
94214,886,943,3
94215,63,121,1
94216,890,136,5
94217,603,288,3
94218,927,155,4
94219,924,237,4
94220,826,810,3
94221,64,732,4
94222,659,499,4
94223,883,14,3
94224,682,42,5
94225,374,25,5
94226,906,277,3
94227,363,100,5
94228,886,47,4
94229,93,118,3
94230,756,588,4
94231,664,100,5
94232,867,156,5
94233,940,271,2
94234,70,1030,2
94235,347,693,5
94236,592,1620,1
94237,703,1012,4
94238,884,713,3
94239,639,356,2
94240,608,187,4
94241,704,89,5
94242,499,100,4
94243,92,225,3
94244,648,496,4
94245,299,20,3
94246,606,546,4
94247,916,83,4
94248,578,325,1
94249,747,1659,1
94250,940,137,3
94251,919,755,3
94252,694,28,4
94253,533,1001,1
94254,290,183,4
94255,939,254,3
94256,939,841,4
94257,407,94,4
94258,913,436,3
94259,798,941,3
94260,867,328,5
94261,7,639,5
94262,409,854,4
94263,119,323,4
94264,896,387,2
94265,679,286,5
94266,386,181,3
94267,593,775,3
94268,620,422,1
94269,290,151,2
94270,406,157,3
94271,871,226,5
94272,749,977,4
94273,804,229,4
94274,894,1592,4
94275,784,331,4
94276,804,100,5
94277,892,521,5
94278,897,76,4
94279,352,175,1
94280,548,1047,4
94281,653,42,2
94282,554,117,4
94283,598,259,3
94284,323,334,3
94285,690,72,2
94286,669,125,3
94287,688,749,5
94288,889,1553,3
94289,900,237,4
94290,653,410,1
94291,933,227,1
94292,239,39,5
94293,766,550,3
94294,692,66,2
94295,49,235,2
94296,613,89,5
94297,927,404,4
94298,682,284,4
94299,613,12,5
94300,455,546,3
94301,849,406,4
94302,896,313,4
94303,869,151,5
94304,506,5,4
94305,804,208,5
94306,927,402,4
94307,758,208,4
94308,801,881,3
94309,417,568,2
94310,682,765,4
94311,919,301,3
94312,815,444,2
94313,646,288,3
94314,852,568,4
94315,808,872,5
94316,160,488,5
94317,890,603,5
94318,575,168,5
94319,683,331,2
94320,907,277,5
94321,72,844,4
94322,899,214,4
94323,56,405,4
94324,847,204,4
94325,764,286,4
94326,721,322,4
94327,188,300,4
94328,881,474,3
94329,428,269,5
94330,11,229,4
94331,405,1382,1
94332,758,435,5
94333,790,213,3
94334,779,252,3
94335,883,81,5
94336,906,287,5
94337,328,582,5
94338,694,434,5
94339,537,1147,3
94340,883,354,4
94341,939,405,4
94342,927,722,3
94343,749,401,1
94344,916,431,3
94345,932,45,5
94346,416,111,4
94347,430,127,4
94348,830,487,5
94349,615,86,5
94350,911,603,5
94351,708,457,4
94352,325,1487,3
94353,864,172,5
94354,381,588,3
94355,297,690,5
94356,921,136,4
94357,541,459,5
94358,648,671,3
94359,717,1047,4
94360,748,195,4
94361,314,609,4
94362,890,200,4
94363,896,1622,2
94364,886,181,5
94365,567,10,4
94366,940,82,4
94367,817,273,5
94368,927,756,4
94369,429,156,4
94370,42,87,4
94371,433,300,3
94372,731,1039,4
94373,201,239,1
94374,891,756,4
94375,600,1419,3
94376,846,616,3
94377,655,956,3
94378,743,286,3
94379,933,11,4
94380,776,193,3
94381,875,302,5
94382,633,226,4
94383,602,300,3
94384,889,1110,3
94385,660,1133,2
94386,638,405,3
94387,683,289,4
94388,568,134,5
94389,930,690,3
94390,650,144,3
94391,892,1285,4
94392,526,258,3
94393,790,90,2
94394,924,849,3
94395,934,286,4
94396,321,498,5
94397,650,443,5
94398,682,209,3
94399,890,604,5
94400,533,293,3
94401,579,4,2
94402,796,99,3
94403,782,328,5
94404,943,722,3
94405,181,273,1
94406,721,127,5
94407,868,1076,1
94408,711,723,5
94409,933,7,4
94410,608,216,5
94411,756,622,3
94412,627,660,4
94413,43,254,3
94414,889,881,3
94415,922,69,3
94416,435,208,4
94417,901,768,3
94418,654,189,4
94419,627,684,4
94420,880,881,4
94421,222,410,2
94422,406,26,3
94423,405,79,5
94424,567,705,5
94425,655,1173,2
94426,622,109,5
94427,622,391,2
94428,701,237,5
94429,666,962,3
94430,899,597,2
94431,41,191,4
94432,105,347,3
94433,93,14,4
94434,533,56,3
94435,919,319,3
94436,896,845,3
94437,409,632,3
94438,858,323,2
94439,843,180,3
94440,769,1322,2
94441,865,946,1
94442,896,42,4
94443,919,93,5
94444,354,432,3
94445,764,200,4
94446,761,1558,1
94447,393,1001,4
94448,200,447,4
94449,938,126,4
94450,889,684,2
94451,708,740,5
94452,514,153,4
94453,943,785,2
94454,635,688,2
94455,881,511,5
94456,660,419,2
94457,837,950,2
94458,440,304,5
94459,321,52,3
94460,15,225,3
94461,579,153,4
94462,551,49,3
94463,865,411,1
94464,850,496,5
94465,749,449,3
94466,276,92,4
94467,621,926,3
94468,291,240,4
94469,754,273,3
94470,64,651,4
94471,933,180,5
94472,883,199,4
94473,845,904,3
94474,890,173,4
94475,772,331,5
94476,835,632,5
94477,488,162,3
94478,593,535,3
94479,505,300,4
94480,894,272,4
94481,130,751,5
94482,796,748,5
94483,629,271,4
94484,862,658,5
94485,144,59,4
94486,658,192,4
94487,735,300,4
94488,226,596,3
94489,600,1274,2
94490,917,405,3
94491,561,492,4
94492,704,193,5
94493,943,229,2
94494,934,481,4
94495,874,514,5
94496,270,1109,5
94497,879,118,3
94498,286,800,5
94499,339,213,4
94500,861,463,3
94501,896,642,2
94502,184,735,3
94503,58,168,5
94504,826,183,5
94505,883,48,4
94506,747,403,5
94507,89,451,3
94508,373,168,5
94509,912,507,3
94510,479,131,3
94511,676,250,4
94512,594,100,4
94513,916,101,3
94514,846,183,4
94515,805,922,5
94516,741,67,3
94517,553,605,4
94518,474,509,5
94519,154,523,5
94520,262,747,4
94521,195,366,3
94522,592,531,5
94523,676,100,5
94524,854,709,4
94525,715,1088,1
94526,424,292,4
94527,919,419,5
94528,734,121,4
94529,804,763,4
94530,721,435,4
94531,806,196,5
94532,897,925,5
94533,747,726,2
94534,881,399,4
94535,393,575,2
94536,890,208,5
94537,655,153,2
94538,814,7,4
94539,735,237,4
94540,825,273,5
94541,308,396,4
94542,627,241,4
94543,943,566,4
94544,814,358,2
94545,825,696,3
94546,566,166,4
94547,504,561,4
94548,747,181,5
94549,14,663,5
94550,881,742,4
94551,778,168,5
94552,655,54,2
94553,373,79,4
94554,805,1157,5
94555,643,183,5
